2025-05-18 02:40:24,825 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/bps/
2025-05-18 02:40:25,027 - __main__ - INFO - Found 36 courses for department Biopharmaceutical Science (BPS)
2025-05-18 02:40:25,529 - __main__ - INFO - Scraping department: Canadian Studies (CDN) (22/168)
2025-05-18 02:40:25,529 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/cdn/
2025-05-18 02:40:25,662 - __main__ - INFO - Found 14 courses for department Canadian Studies (CDN)
2025-05-18 02:40:26,164 - __main__ - INFO - Scraping department: Cardio-Respiratory Systems (CTS) (23/168)
2025-05-18 02:40:26,164 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/cts/
2025-05-18 02:40:26,296 - __main__ - INFO - Found 4 courses for department Cardio-Respiratory Systems (CTS)
2025-05-18 02:40:26,797 - __main__ - INFO - Scraping department: Cellular and Molecular Medicine (CMM) (24/168)
2025-05-18 02:40:26,797 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/cmm/
2025-05-18 02:40:26,978 - __main__ - INFO - Found 29 courses for department Cellular and Molecular Medicine (CMM)
2025-05-18 02:40:27,479 - __main__ - INFO - Scraping department: Celtic Studies (CLT) (25/168)
2025-05-18 02:40:27,479 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/clt/
2025-05-18 02:40:27,608 - __main__ - INFO - Found 22 courses for department Celtic Studies (CLT)
2025-05-18 02:40:28,109 - __main__ - INFO - Scraping department: Chemical and Environmental Toxicology (TOX) (26/168)
2025-05-18 02:40:28,109 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/tox/
2025-05-18 02:40:28,240 - __main__ - INFO - Found 7 courses for department Chemical and Environmental Toxicology (TOX)
2025-05-18 02:40:28,741 - __main__ - INFO - Scraping department: Chemical Engineering (CHG) (27/168)
2025-05-18 02:40:28,741 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/chg/
2025-05-18 02:40:28,966 - __main__ - INFO - Found 85 courses for department Chemical Engineering (CHG)
2025-05-18 02:40:29,467 - __main__ - INFO - Scraping department: Chemistry (CHM) (28/168)
2025-05-18 02:40:29,467 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/chm/
2025-05-18 02:40:29,708 - __main__ - INFO - Found 150 courses for department Chemistry (CHM)
2025-05-18 02:40:30,209 - __main__ - INFO - Scraping department: Chinese (CHN) (29/168)
2025-05-18 02:40:30,209 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/chn/
2025-05-18 02:40:30,283 - __main__ - INFO - Found 8 courses for department Chinese (CHN)
2025-05-18 02:40:30,784 - __main__ - INFO - Scraping department: Civil Engineering (CVG) (30/168)
2025-05-18 02:40:30,784 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/cvg/
2025-05-18 02:40:31,077 - __main__ - INFO - Found 188 courses for department Civil Engineering (CVG)
2025-05-18 02:40:31,579 - __main__ - INFO - Scraping department: Civil Law (DRC) (31/168)
2025-05-18 02:40:31,580 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/drc/
2025-05-18 02:40:31,817 - __main__ - INFO - Found 165 courses for department Civil Law (DRC)
2025-05-18 02:40:32,318 - __main__ - INFO - Scraping department: Classical Studies (CLA) (32/168)
2025-05-18 02:40:32,319 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/cla/
2025-05-18 02:40:32,471 - __main__ - INFO - Found 81 courses for department Classical Studies (CLA)
2025-05-18 02:40:32,972 - __main__ - INFO - Scraping department: Classics (LCL) (33/168)
2025-05-18 02:40:32,972 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/lcl/
2025-05-18 02:40:33,115 - __main__ - INFO - Found 24 courses for department Classics (LCL)
2025-05-18 02:40:33,616 - __main__ - INFO - Scraping department: Clinical Rotation (CLI) (34/168)
2025-05-18 02:40:33,616 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/cli/
2025-05-18 02:40:33,820 - __main__ - INFO - Found 30 courses for department Clinical Rotation (CLI)
2025-05-18 02:40:34,321 - __main__ - INFO - Scraping department: Common Law (CML) (35/168)
2025-05-18 02:40:34,321 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/cml/
2025-05-18 02:40:34,727 - __main__ - INFO - Found 395 courses for department Common Law (CML)
2025-05-18 02:40:35,228 - __main__ - INFO - Scraping department: Communication (CMN) (36/168)
2025-05-18 02:40:35,228 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/cmn/
2025-05-18 02:40:35,488 - __main__ - INFO - Found 178 courses for department Communication (CMN)
2025-05-18 02:40:35,989 - __main__ - INFO - Scraping department: Complex Project Leadership (CPL) (37/168)
2025-05-18 02:40:35,989 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/cpl/
2025-05-18 02:40:36,122 - __main__ - INFO - Found 25 courses for department Complex Project Leadership (CPL)
2025-05-18 02:40:36,624 - __main__ - INFO - Scraping department: Computer Engineering (CEG) (38/168)
2025-05-18 02:40:36,624 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/ceg/
2025-05-18 02:40:36,829 - __main__ - INFO - Found 42 courses for department Computer Engineering (CEG)
2025-05-18 02:40:37,330 - __main__ - INFO - Scraping department: Computer Science (CSI) (39/168)
2025-05-18 02:40:37,330 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/csi/
2025-05-18 02:40:37,624 - __main__ - INFO - Found 178 courses for department Computer Science (CSI)
2025-05-18 02:40:38,125 - __main__ - INFO - Scraping department: Conflict Studies and Human Rights (ECH) (40/168)
2025-05-18 02:40:38,125 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/ech/
2025-05-18 02:40:38,278 - __main__ - INFO - Found 57 courses for department Conflict Studies and Human Rights (ECH)
2025-05-18 02:40:38,779 - __main__ - INFO - Scraping department: Criminology (CRM) (41/168)
2025-05-18 02:40:38,779 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/crm/
2025-05-18 02:40:39,023 - __main__ - INFO - Found 190 courses for department Criminology (CRM)
2025-05-18 02:40:39,525 - __main__ - INFO - Scraping department: Cybersecurity (SEC) (42/168)
2025-05-18 02:40:39,525 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/sec/
2025-05-18 02:40:39,601 - __main__ - INFO - Found 2 courses for department Cybersecurity (SEC)
2025-05-18 02:40:40,101 - __main__ - INFO - Scraping department: Data Science (SDS) (43/168)
2025-05-18 02:40:40,101 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/sds/
2025-05-18 02:40:40,232 - __main__ - INFO - Found 2 courses for department Data Science (SDS)
2025-05-18 02:40:40,733 - __main__ - INFO - Scraping department: Digital Cultures (DCN) (44/168)
2025-05-18 02:40:40,733 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/dcn/
2025-05-18 02:40:40,874 - __main__ - INFO - Found 24 courses for department Digital Cultures (DCN)
2025-05-18 02:40:41,376 - __main__ - INFO - Scraping department: Digital Transformation and Innovation (DTI) (45/168)
2025-05-18 02:40:41,376 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/dti/
2025-05-18 02:40:41,574 - __main__ - INFO - Found 50 courses for department Digital Transformation and Innovation (DTI)
2025-05-18 02:40:42,076 - __main__ - INFO - Scraping department: Doctoral Thesis (THD) (46/168)
2025-05-18 02:40:42,076 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/thd/
2025-05-18 02:40:42,206 - __main__ - INFO - Found 1 courses for department Doctoral Thesis (THD)
2025-05-18 02:40:42,706 - __main__ - INFO - Scraping department: Economics (ECO) (47/168)
2025-05-18 02:40:42,707 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/eco/
2025-05-18 02:40:43,014 - __main__ - INFO - Found 189 courses for department Economics (ECO)
2025-05-18 02:40:43,515 - __main__ - INFO - Scraping department: Education (EDU) (48/168)
2025-05-18 02:40:43,515 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/edu/
2025-05-18 02:40:43,757 - __main__ - INFO - Found 245 courses for department Education (EDU)
2025-05-18 02:40:44,259 - __main__ - INFO - Scraping department: Education (PED) (49/168)
2025-05-18 02:40:44,259 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/ped/
2025-05-18 02:40:44,583 - __main__ - INFO - Found 217 courses for department Education (PED)
2025-05-18 02:40:45,085 - __main__ - INFO - Scraping department: Elective Courses in Medicine (ELE) (50/168)
2025-05-18 02:40:45,085 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/ele/
2025-05-18 02:40:45,218 - __main__ - INFO - Found 9 courses for department Elective Courses in Medicine (ELE)
2025-05-18 02:40:45,719 - __main__ - INFO - Scraping department: Electrical Engineering (ELG) (51/168)
2025-05-18 02:40:45,719 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/elg/
2025-05-18 02:40:46,035 - __main__ - INFO - Found 222 courses for department Electrical Engineering (ELG)
2025-05-18 02:40:46,537 - __main__ - INFO - Scraping department: Engineering Co-op (CGI) (52/168)
2025-05-18 02:40:46,537 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/cgi/
2025-05-18 02:40:46,605 - __main__ - INFO - Found 8 courses for department Engineering Co-op (CGI)
2025-05-18 02:40:47,106 - __main__ - INFO - Scraping department: Engineering Design and Teaching Innovation (SED) (53/168)
2025-05-18 02:40:47,106 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/sed/
2025-05-18 02:40:47,240 - __main__ - INFO - Found 25 courses for department Engineering Design and Teaching Innovation (SED)
2025-05-18 02:40:47,741 - __main__ - INFO - Scraping department: Engineering Management (EMP) (54/168)
2025-05-18 02:40:47,741 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/emp/
2025-05-18 02:40:47,883 - __main__ - INFO - Found 28 courses for department Engineering Management (EMP)
2025-05-18 02:40:48,384 - __main__ - INFO - Scraping department: English (ENG) (55/168)
2025-05-18 02:40:48,384 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/eng/
2025-05-18 02:40:48,685 - __main__ - INFO - Found 211 courses for department English (ENG)
2025-05-18 02:40:49,186 - __main__ - INFO - Scraping department: English as a Second Language (ESL) (56/168)
2025-05-18 02:40:49,186 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/esl/
2025-05-18 02:40:49,333 - __main__ - INFO - Found 44 courses for department English as a Second Language (ESL)
2025-05-18 02:40:49,834 - __main__ - INFO - Scraping department: Entrepreneurial Engineering Design (EED) (57/168)
2025-05-18 02:40:49,834 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/eed/
2025-05-18 02:40:49,964 - __main__ - INFO - Found 6 courses for department Entrepreneurial Engineering Design (EED)
2025-05-18 02:40:50,464 - __main__ - INFO - Scraping department: Environmental Engineering (EVG) (58/168)
2025-05-18 02:40:50,464 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/evg/
2025-05-18 02:40:50,659 - __main__ - INFO - Found 53 courses for department Environmental Engineering (EVG)
2025-05-18 02:40:51,161 - __main__ - INFO - Scraping department: Environmental Science (EVS) (59/168)
2025-05-18 02:40:51,161 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/evs/
2025-05-18 02:40:51,302 - __main__ - INFO - Found 11 courses for department Environmental Science (EVS)
2025-05-18 02:40:51,804 - __main__ - INFO - Scraping department: Environmental Studies (ENV) (60/168)
2025-05-18 02:40:51,804 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/env/
2025-05-18 02:40:51,994 - __main__ - INFO - Found 38 courses for department Environmental Studies (ENV)
2025-05-18 02:40:52,495 - __main__ - INFO - Scraping department: Environmental Sustainability (EVD) (61/168)
2025-05-18 02:40:52,495 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/evd/
2025-05-18 02:40:52,635 - __main__ - INFO - Found 33 courses for department Environmental Sustainability (EVD)
